,filename,x,y,floor,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:12:da:9e:32:31,00:12:da:9e:32:32,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:11:21:6c:50:e2,00:11:21:6c:4e:71,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:15:f9:6c:7a:d1,00:11:21:6c:50:e1,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:15:f9:6c:7a:d0,00:0f:60:06:71:2e,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91
593,"point(24,1).json",12.0,0.5,2,37.671387,13,1461865739703,-54.0,-54.0,-54.0,-75.0,-75.0,-69.0,-71.0,-70.0,-75.0,-85.0,-84.0,-86.0,,,,-85.0,-78.0,,,-78.0,,,,-78.0,,,,,,,,,,,,,,,
594,"point(24,1).json",12.0,0.5,2,37.671387,14,1461865739703,-56.0,-57.0,-55.0,-75.0,-75.0,-82.0,-73.0,-73.0,-76.0,-86.0,-87.0,-88.0,,,-87.0,-85.0,-71.0,,,-72.0,,,,-71.0,,,,,,,,,,,,,,,
595,"point(24,1).json",12.0,0.5,2,37.671387,15,1461865739703,-56.0,-56.0,-56.0,-76.0,-76.0,-74.0,-74.0,-74.0,-76.0,-86.0,-88.0,-87.0,-90.0,,-88.0,,-74.0,,,-75.0,,,,-80.0,,,,,,,,,,,,,,,
596,"point(24,1).json",12.0,0.5,2,37.671387,16,1461865739703,-57.0,-57.0,-57.0,-74.0,-75.0,-69.0,-68.0,-69.0,-76.0,-84.0,-84.0,-87.0,-89.0,,-89.0,,-77.0,,,-72.0,,,,-76.0,,,,,,,,,,,,,,,
597,"point(24,1).json",12.0,0.5,2,37.671387,17,1461865739703,-56.0,-56.0,-57.0,-74.0,-74.0,-76.0,-78.0,-68.0,-74.0,-83.0,-84.0,-89.0,-89.0,,-86.0,-83.0,-79.0,,,-79.0,,,,-78.0,,,,,,,,,,,,,,,
598,"point(24,1).json",12.0,0.5,2,37.671387,18,1461865739703,-57.0,-59.0,-58.0,-78.0,-77.0,-74.0,-74.0,-75.0,-78.0,-82.0,-84.0,-89.0,,,-88.0,-83.0,-82.0,,,-82.0,,,,-82.0,,,,,,,,,,,,,,,
599,"point(24,1).json",12.0,0.5,2,37.671387,19,1461865739703,-59.0,-58.0,-58.0,-75.0,-75.0,-74.0,-74.0,-75.0,-74.0,-82.0,-83.0,-88.0,,,-88.0,-83.0,-78.0,,,-78.0,,,,-77.0,,,,,,-91.0,,,,,,,,,
600,"point(27,10).json",13.5,5.0,2,142.76685,0,1461866391052,-80.0,-80.0,-80.0,-66.0,-65.0,-51.0,-51.0,-51.0,-66.0,-80.0,-79.0,-79.0,-80.0,-89.0,-78.0,-77.0,-86.0,-88.0,-87.0,-88.0,-88.0,,,,,,,,,,,,,,,,,,
601,"point(27,10).json",13.5,5.0,2,142.76685,1,1461866391052,-79.0,-81.0,-80.0,-65.0,-65.0,-49.0,-50.0,-49.0,-65.0,-79.0,-80.0,-78.0,-80.0,-89.0,,-77.0,-81.0,-85.0,-85.0,,-88.0,-86.0,,,,,,,,,,,,,,,,,
602,"point(27,10).json",13.5,5.0,2,142.76685,2,1461866391052,-76.0,-76.0,-75.0,-69.0,-69.0,-50.0,-49.0,-50.0,-70.0,-78.0,-77.0,-77.0,,,-81.0,-78.0,-82.0,-86.0,-85.0,-86.0,,-86.0,,,,,,,,,,,,,,,,,
603,"point(27,10).json",13.5,5.0,2,142.76685,3,1461866391052,-78.0,-82.0,-82.0,-68.0,-68.0,-49.0,-49.0,-50.0,-68.0,-78.0,-77.0,-80.0,-80.0,-87.0,-82.0,-78.0,-82.0,-86.0,,-84.0,,-86.0,-89.0,,,,,,,,,,,,,,,,
604,"point(27,10).json",13.5,5.0,2,142.76685,4,1461866391052,-79.0,-81.0,-81.0,-67.0,-67.0,-50.0,-49.0,-50.0,-67.0,-82.0,-81.0,-80.0,-80.0,-87.0,-81.0,-77.0,,-86.0,-88.0,-84.0,,-86.0,-89.0,-83.0,,,,,,,,,,,,,,,
605,"point(27,10).json",13.5,5.0,2,142.76685,5,1461866391052,-80.0,-79.0,-80.0,-67.0,-67.0,-50.0,-64.0,-64.0,-67.0,-76.0,-81.0,-80.0,-80.0,,-79.0,-77.0,-86.0,-89.0,-88.0,-86.0,,-87.0,,-83.0,,,,,,,,,,,,,,,
606,"point(27,10).json",13.5,5.0,2,142.76685,6,1461866391052,-76.0,-79.0,-78.0,-68.0,-69.0,-50.0,-50.0,-50.0,-68.0,-82.0,-81.0,-81.0,-84.0,,-79.0,-82.0,-78.0,-88.0,-86.0,-86.0,,-87.0,,,,,,,,,,,,,,,,,
607,"point(27,10).json",13.5,5.0,2,142.76685,7,1461866391052,-81.0,-80.0,-82.0,-68.0,-68.0,-49.0,-50.0,-50.0,-69.0,-81.0,-82.0,-79.0,-84.0,,-79.0,-82.0,-88.0,-85.0,-86.0,,,-87.0,-88.0,,-83.0,,,,,,,,,,,,,,
608,"point(27,10).json",13.5,5.0,2,142.76685,8,1461866391052,-73.0,-73.0,-73.0,-67.0,-67.0,-50.0,-49.0,-50.0,-67.0,-80.0,-81.0,-79.0,-80.0,-84.0,-79.0,,-83.0,-85.0,-86.0,-81.0,,-84.0,-89.0,,-73.0,,,,,,,,,,,,,,
609,"point(27,10).json",13.5,5.0,2,142.76685,9,1461866391052,-78.0,-79.0,-79.0,-68.0,-68.0,-49.0,-50.0,-50.0,-69.0,-80.0,-80.0,-80.0,-80.0,-89.0,-80.0,-81.0,-83.0,-88.0,-88.0,-81.0,,-84.0,-89.0,,-69.0,,,,,,,,,,,,,,
610,"point(27,10).json",13.5,5.0,2,142.76685,10,1461866391052,-76.0,-77.0,-77.0,-68.0,-67.0,-49.0,-49.0,-50.0,-68.0,-80.0,-79.0,-79.0,-81.0,-89.0,-81.0,-80.0,,-87.0,-88.0,,,-86.0,-88.0,,-62.0,,,,,,,,,,,,,,
611,"point(27,10).json",13.5,5.0,2,142.76685,11,1461866391052,-76.0,-76.0,-76.0,-70.0,-69.0,-64.0,-64.0,-64.0,-68.0,-78.0,-81.0,-84.0,-81.0,-90.0,-81.0,-81.0,,-87.0,-85.0,,,-86.0,-88.0,,-68.0,,,,,,,,,,,,,,
612,"point(27,10).json",13.5,5.0,2,142.76685,12,1461866391052,-77.0,-77.0,-77.0,-68.0,-67.0,-50.0,-50.0,-50.0,-68.0,-81.0,-81.0,-84.0,-83.0,-90.0,,-81.0,,,-85.0,-80.0,,-85.0,,,-54.0,,,,,,,,,,,,,,
613,"point(27,10).json",13.5,5.0,2,142.76685,13,1461866391052,-74.0,-74.0,-74.0,-64.0,-64.0,-50.0,-49.0,-50.0,-65.0,-81.0,-78.0,-80.0,-83.0,-88.0,-82.0,-79.0,,-87.0,,-80.0,-88.0,-85.0,,,-51.0,,,,,,,,,,,,,,
614,"point(27,10).json",13.5,5.0,2,142.76685,14,1461866391052,-75.0,-76.0,-75.0,-65.0,-65.0,-47.0,-47.0,-47.0,-66.0,-76.0,-78.0,-77.0,-77.0,-87.0,-76.0,-82.0,-88.0,-87.0,,,-87.0,,,-81.0,-37.0,,,,,,,,,,,,,,
615,"point(27,10).json",13.5,5.0,2,142.76685,15,1461866391052,-72.0,-72.0,-73.0,-62.0,-62.0,-53.0,-53.0,-52.0,-60.0,-79.0,-80.0,-85.0,-77.0,-87.0,-76.0,-80.0,-88.0,-86.0,-88.0,,-87.0,,,-79.0,-63.0,,,,,,,,,,,,,,
616,"point(27,10).json",13.5,5.0,2,142.76685,16,1461866391052,-77.0,-76.0,-76.0,-69.0,-70.0,-48.0,-48.0,-48.0,-69.0,-79.0,-77.0,-78.0,-79.0,,-78.0,-77.0,-84.0,-84.0,-84.0,-84.0,-88.0,-84.0,-88.0,-79.0,-72.0,,,,,,,,,,,,,,
617,"point(27,10).json",13.5,5.0,2,142.76685,17,1461866391052,-79.0,-77.0,-78.0,-69.0,-68.0,-50.0,-50.0,-50.0,-68.0,-78.0,-79.0,-78.0,-80.0,-88.0,-78.0,-77.0,-84.0,-84.0,-88.0,-84.0,-87.0,-84.0,-88.0,,-69.0,,,,,,,,,,,,,,
618,"point(27,10).json",13.5,5.0,2,142.76685,18,1461866391052,-75.0,-76.0,-75.0,-66.0,-68.0,-50.0,-50.0,-65.0,-68.0,-80.0,-80.0,-80.0,-80.0,-88.0,-81.0,-80.0,-84.0,-88.0,-87.0,,-87.0,,-88.0,,-75.0,,,,,,,,,,,,,,
619,"point(27,10).json",13.5,5.0,2,142.76685,19,1461866391052,-77.0,-79.0,-79.0,-67.0,-67.0,-48.0,-49.0,-49.0,-67.0,-81.0,-81.0,-82.0,-80.0,,-81.0,-80.0,,-88.0,-87.0,,-87.0,,,,-75.0,,,,,,,,,,,,,,
620,"point(27,14).json",13.5,7.0,2,223.94347,0,1461866506005,-80.0,-82.0,-83.0,-62.0,-62.0,-46.0,-46.0,-47.0,-62.0,-74.0,-76.0,-83.0,-81.0,-90.0,-81.0,-76.0,,-86.0,-86.0,,-89.0,-86.0,-90.0,,-77.0,,,,,,,,,,,,,,
621,"point(27,14).json",13.5,7.0,2,223.94347,1,1461866506005,-81.0,-80.0,-81.0,-67.0,-62.0,-51.0,-51.0,-50.0,-68.0,-79.0,-79.0,-83.0,-81.0,-83.0,-81.0,-79.0,-88.0,-84.0,-84.0,-86.0,,-84.0,-90.0,,-77.0,,,,,,,,,,,,,,
622,"point(27,14).json",13.5,7.0,2,223.94347,2,1461866506005,-81.0,-81.0,-80.0,-62.0,-73.0,-51.0,-50.0,-51.0,-61.0,-77.0,-78.0,-78.0,-79.0,-83.0,-78.0,-78.0,-87.0,-82.0,-83.0,-86.0,-92.0,-84.0,,-88.0,-74.0,,,,,,,,,,,,,,
623,"point(27,14).json",13.5,7.0,2,223.94347,3,1461866506005,-82.0,-81.0,-82.0,-69.0,-70.0,-50.0,-49.0,-49.0,-70.0,-78.0,-79.0,-78.0,-77.0,,-78.0,-79.0,-87.0,-84.0,-83.0,-87.0,-92.0,-83.0,,-88.0,-72.0,,,,,,,,,,,,,,
624,"point(27,14).json",13.5,7.0,2,223.94347,4,1461866506005,-80.0,-81.0,-81.0,-70.0,-69.0,-49.0,-49.0,-49.0,-62.0,-79.0,-79.0,-77.0,-77.0,-88.0,-78.0,-77.0,-85.0,-83.0,-84.0,-87.0,-88.0,-84.0,-87.0,,-71.0,,,,,,,,,,,,,,
625,"point(27,14).json",13.5,7.0,2,223.94347,5,1461866506005,-81.0,-81.0,-81.0,-62.0,-62.0,-49.0,-49.0,-50.0,-62.0,-78.0,-77.0,-77.0,-79.0,-82.0,-79.0,-77.0,-87.0,-84.0,-84.0,-87.0,-88.0,-84.0,-89.0,,-71.0,,,,,,,,,,,,,,
626,"point(27,14).json",13.5,7.0,2,223.94347,6,1461866506005,-80.0,-81.0,-80.0,-70.0,-71.0,-49.0,-49.0,-49.0,-71.0,-79.0,-79.0,-77.0,-78.0,-82.0,-78.0,-79.0,-85.0,-83.0,-85.0,-85.0,,-83.0,-89.0,-85.0,-77.0,,,,,,,,,,,,,,
627,"point(27,14).json",13.5,7.0,2,223.94347,7,1461866506005,-81.0,-82.0,-81.0,-68.0,-67.0,-50.0,-50.0,-51.0,-61.0,-77.0,-77.0,-78.0,-76.0,,-77.0,-78.0,-85.0,-83.0,-83.0,-85.0,-89.0,-85.0,-91.0,-85.0,-77.0,,,,,,,,,,,,,,
628,"point(27,14).json",13.5,7.0,2,223.94347,8,1461866506005,-81.0,-81.0,-81.0,-72.0,-61.0,-49.0,-49.0,-49.0,-73.0,-77.0,-77.0,-77.0,-76.0,,-77.0,-77.0,-86.0,-84.0,-83.0,,-89.0,-84.0,-91.0,,-75.0,,,,,,,,,,,,,,
629,"point(27,14).json",13.5,7.0,2,223.94347,9,1461866506005,-81.0,-81.0,-81.0,-62.0,-62.0,-49.0,-49.0,-49.0,-69.0,-79.0,-78.0,-78.0,-77.0,,-77.0,-78.0,-86.0,-83.0,-85.0,-85.0,,-85.0,,,-75.0,,,,,,,,,,,,,,
630,"point(27,14).json",13.5,7.0,2,223.94347,10,1461866506005,-80.0,-80.0,-80.0,-70.0,-62.0,-49.0,-49.0,-50.0,-70.0,-79.0,-79.0,-77.0,-77.0,-89.0,-77.0,-79.0,-85.0,-85.0,-84.0,-85.0,-82.0,-83.0,,,-77.0,,,,,,,,,,,,,,
631,"point(27,14).json",13.5,7.0,2,223.94347,11,1461866506005,-79.0,-78.0,-78.0,-71.0,-72.0,-51.0,-49.0,-49.0,-72.0,-78.0,-76.0,-76.0,-77.0,-89.0,-77.0,-79.0,-86.0,-85.0,-84.0,,-89.0,-86.0,,-87.0,-77.0,,,,,,,,,,,,,,
632,"point(27,14).json",13.5,7.0,2,223.94347,12,1461866506005,-81.0,-82.0,-82.0,-61.0,-69.0,-50.0,-49.0,-50.0,-62.0,-78.0,-78.0,-77.0,-78.0,-89.0,-77.0,-78.0,-86.0,-84.0,-83.0,,-89.0,-85.0,,-87.0,-75.0,,,,,,,,,,,,,,
633,"point(27,14).json",13.5,7.0,2,223.94347,13,1461866506005,-80.0,-81.0,-81.0,-69.0,-70.0,-50.0,-50.0,-50.0,-69.0,-78.0,-79.0,-78.0,-78.0,,-78.0,-77.0,-86.0,-87.0,-85.0,-85.0,-83.0,-85.0,,,-78.0,,,,,,,,,,,,,,
634,"point(27,14).json",13.5,7.0,2,223.94347,14,1461866506005,-78.0,-79.0,-78.0,-69.0,-69.0,-49.0,-50.0,-49.0,-70.0,-78.0,-79.0,-78.0,-77.0,-88.0,-78.0,-77.0,-86.0,-83.0,-83.0,-85.0,-83.0,-83.0,,,-75.0,,,,,,,,,,,,,,
635,"point(27,14).json",13.5,7.0,2,223.94347,15,1461866506005,-80.0,-80.0,-80.0,-63.0,-62.0,-49.0,-49.0,-49.0,-68.0,-78.0,-79.0,-77.0,-77.0,-88.0,-78.0,-79.0,-86.0,-83.0,-83.0,-85.0,,-83.0,,,-75.0,,,,,,,,,,,,,,
636,"point(27,14).json",13.5,7.0,2,223.94347,16,1461866506005,-83.0,-82.0,-83.0,-70.0,-62.0,-49.0,-50.0,-49.0,-61.0,-79.0,-79.0,-78.0,-77.0,,-78.0,-78.0,-86.0,-84.0,-83.0,,,-83.0,-89.0,,-77.0,,,,,,,,,,,,,,
637,"point(27,14).json",13.5,7.0,2,223.94347,17,1461866506005,-83.0,-84.0,-84.0,-62.0,-69.0,-50.0,-49.0,-50.0,-62.0,-78.0,-79.0,-77.0,-78.0,-88.0,-78.0,-77.0,-85.0,-85.0,-82.0,,-87.0,-83.0,-89.0,,-75.0,,,,,,,,,,,,,,
638,"point(27,14).json",13.5,7.0,2,223.94347,18,1461866506005,-80.0,-79.0,-80.0,-69.0,-69.0,-50.0,-49.0,-49.0,-69.0,-78.0,-78.0,-77.0,-80.0,-88.0,-77.0,-78.0,-84.0,-85.0,-84.0,,-87.0,-84.0,,,-72.0,,,,,,,,,,,,,,
639,"point(27,14).json",13.5,7.0,2,223.94347,19,1461866506005,-83.0,-84.0,-83.0,-62.0,-63.0,-53.0,-55.0,-55.0,-62.0,-78.0,-84.0,-80.0,-80.0,-82.0,-80.0,-78.0,-84.0,-83.0,-83.0,,-87.0,-83.0,,,-75.0,,,,,,,,,,,,,,
640,"point(27,18).json",13.5,9.0,2,231.4195,0,1461866640028,-85.0,-84.0,-83.0,-53.0,-53.0,-59.0,-59.0,-55.0,-53.0,-80.0,-82.0,-81.0,-82.0,-90.0,-82.0,-82.0,-90.0,-85.0,-85.0,-89.0,-89.0,-87.0,-89.0,,,,,,,,,,,,,,,,
641,"point(27,18).json",13.5,9.0,2,231.4195,1,1461866640028,-79.0,-79.0,-79.0,-54.0,-55.0,-50.0,-50.0,-50.0,-55.0,-80.0,-82.0,-86.0,-85.0,-90.0,-86.0,-82.0,-90.0,-82.0,-82.0,-89.0,-88.0,-82.0,-89.0,,,,,,,,,,,,,,,,
642,"point(27,18).json",13.5,9.0,2,231.4195,2,1461866640028,-80.0,-82.0,-81.0,-54.0,-54.0,-52.0,-52.0,-51.0,-54.0,-81.0,-79.0,-83.0,-83.0,-88.0,-83.0,-81.0,,-83.0,-84.0,,-87.0,-85.0,-88.0,,,,,,,,,,,,,,,,
643,"point(27,18).json",13.5,9.0,2,231.4195,3,1461866640028,-80.0,-82.0,-81.0,-53.0,-53.0,-56.0,-56.0,-56.0,-53.0,-79.0,-82.0,-82.0,-83.0,-88.0,-82.0,-79.0,,-82.0,-82.0,,-89.0,-82.0,-89.0,-89.0,,,,,,,,,,,,,,,
644,"point(27,18).json",13.5,9.0,2,231.4195,4,1461866640028,-79.0,-80.0,-79.0,-53.0,-53.0,-50.0,-50.0,-50.0,-53.0,-79.0,-79.0,-85.0,-83.0,-89.0,-84.0,-79.0,,-83.0,-82.0,,-89.0,-81.0,-88.0,-89.0,,,,,,,,,,,,,,,
645,"point(27,18).json",13.5,9.0,2,231.4195,5,1461866640028,-79.0,-79.0,-79.0,-54.0,-54.0,-62.0,-62.0,-62.0,-55.0,-83.0,-83.0,-83.0,-83.0,-86.0,-84.0,-83.0,-87.0,-84.0,-86.0,,-87.0,-86.0,-88.0,,,,,,,,,,,,,,,,
646,"point(27,18).json",13.5,9.0,2,231.4195,6,1461866640028,-80.0,-81.0,-80.0,-54.0,-54.0,-63.0,-63.0,-58.0,-54.0,-82.0,-83.0,-83.0,-84.0,-88.0,-83.0,-83.0,-88.0,-85.0,-83.0,-87.0,-87.0,-86.0,-87.0,,,,,,,,,,,,,,,,
647,"point(27,18).json",13.5,9.0,2,231.4195,7,1461866640028,-81.0,-81.0,-80.0,-54.0,-54.0,-60.0,-59.0,-59.0,-54.0,-81.0,-83.0,-83.0,-84.0,-90.0,-84.0,-81.0,-88.0,-83.0,-84.0,-87.0,-90.0,-83.0,-89.0,,,,,,,,,,,,,,,,
648,"point(27,18).json",13.5,9.0,2,231.4195,8,1461866640028,-80.0,-79.0,-80.0,-53.0,-54.0,-55.0,-54.0,-55.0,-54.0,-81.0,,-85.0,-83.0,-90.0,-83.0,-82.0,,-86.0,-85.0,,-90.0,-86.0,-89.0,,,,,,,,,,,,,,,,
649,"point(27,18).json",13.5,9.0,2,231.4195,9,1461866640028,-84.0,-83.0,-83.0,-54.0,-54.0,-52.0,-52.0,-52.0,-54.0,-81.0,-80.0,-82.0,-85.0,-87.0,-85.0,-80.0,,-84.0,-83.0,-88.0,-88.0,-86.0,-89.0,,,,,,,,,,,,,,,,
650,"point(27,18).json",13.5,9.0,2,231.4195,10,1461866640028,-79.0,-79.0,-80.0,-55.0,-59.0,-53.0,-53.0,-53.0,-58.0,-81.0,-79.0,-83.0,-85.0,-87.0,-83.0,-80.0,,-86.0,-83.0,-88.0,-88.0,-83.0,-87.0,,,,,,,,,,,,,,,,
651,"point(27,18).json",13.5,9.0,2,231.4195,11,1461866640028,-82.0,-83.0,-83.0,-54.0,-54.0,-52.0,-53.0,-53.0,-54.0,-81.0,-79.0,-85.0,-84.0,-88.0,-84.0,-80.0,-86.0,-84.0,-86.0,,-88.0,-83.0,-88.0,,,,,,,,,,,,,,,,
652,"point(27,18).json",13.5,9.0,2,231.4195,12,1461866640028,-82.0,-83.0,-82.0,-54.0,-55.0,-52.0,-52.0,-52.0,-55.0,-81.0,-82.0,-83.0,-84.0,-88.0,-84.0,-81.0,-86.0,-83.0,-85.0,,-88.0,-83.0,-88.0,-87.0,,,,,,,,,,,,,,,
653,"point(27,18).json",13.5,9.0,2,231.4195,13,1461866640028,-81.0,-83.0,-84.0,-54.0,-54.0,-53.0,-54.0,-53.0,-54.0,-83.0,-83.0,-83.0,-85.0,-89.0,-83.0,-82.0,,-82.0,-83.0,,-88.0,-84.0,,-87.0,,,,,,,,,,,,,,,
654,"point(27,18).json",13.5,9.0,2,231.4195,14,1461866640028,-81.0,-81.0,-83.0,-54.0,-54.0,-52.0,-53.0,-53.0,-54.0,-79.0,-79.0,-83.0,-85.0,-90.0,-83.0,-80.0,,-84.0,-83.0,-90.0,-88.0,-83.0,-85.0,,,,,,,,,,,,,,,,
655,"point(27,18).json",13.5,9.0,2,231.4195,15,1461866640028,-82.0,-83.0,-84.0,-54.0,-54.0,-51.0,-51.0,-53.0,-54.0,-80.0,-81.0,-85.0,,-87.0,-84.0,-80.0,-85.0,-83.0,-83.0,-90.0,-89.0,-84.0,-88.0,-88.0,,,,,,,,,,,,,,,
656,"point(27,18).json",13.5,9.0,2,231.4195,16,1461866640028,-82.0,-83.0,-83.0,-55.0,-54.0,-55.0,-56.0,-55.0,-54.0,-81.0,-80.0,-84.0,,-87.0,-84.0,-81.0,-85.0,-86.0,-85.0,,-86.0,-86.0,-88.0,-88.0,,,,,,,,,,,,,,,
657,"point(27,18).json",13.5,9.0,2,231.4195,17,1461866640028,-83.0,-83.0,-81.0,-53.0,-54.0,-54.0,-53.0,-53.0,-53.0,-79.0,-79.0,-84.0,-83.0,-90.0,-84.0,-79.0,,-85.0,-85.0,,-86.0,-84.0,-90.0,-90.0,,,,,,,,,,,,,,,
658,"point(27,18).json",13.5,9.0,2,231.4195,18,1461866640028,-84.0,-82.0,-83.0,-54.0,-53.0,-52.0,-52.0,-51.0,-53.0,-83.0,-84.0,-83.0,-83.0,-86.0,-82.0,-82.0,,-83.0,-84.0,,-86.0,-82.0,-87.0,-90.0,,,,,,,,,,,,,,,
659,"point(27,18).json",13.5,9.0,2,231.4195,19,1461866640028,-81.0,-82.0,-81.0,-53.0,-53.0,-54.0,-52.0,-54.0,-54.0,-78.0,-78.0,-83.0,-85.0,-85.0,-83.0,-80.0,-83.0,-84.0,-85.0,,,-85.0,-89.0,,,,,,,,,,,,,,,,
660,"point(27,2).json",13.5,1.0,2,37.671387,0,1461865897309,-55.0,-55.0,-55.0,-67.0,-68.0,-55.0,-55.0,-56.0,-67.0,-86.0,-86.0,-87.0,,,,-87.0,-73.0,,,-73.0,,,,-73.0,,,,,,,,,,,,,,,
661,"point(27,2).json",13.5,1.0,2,171.66437,1,1461865897309,-55.0,-55.0,-55.0,-68.0,-69.0,-64.0,-64.0,-64.0,-69.0,-85.0,-84.0,-87.0,-88.0,,-88.0,-87.0,-79.0,,,-78.0,,,,-73.0,,,,,,,,,,,,,,,
662,"point(27,2).json",13.5,1.0,2,171.66437,2,1461865897309,-53.0,-53.0,-54.0,-64.0,-64.0,-62.0,-62.0,-60.0,-64.0,-84.0,-84.0,-87.0,-88.0,,-89.0,,-74.0,,,-79.0,,,,-73.0,,,,,,,,,,,,,,,
663,"point(27,2).json",13.5,1.0,2,171.66437,3,1461865897309,-56.0,-57.0,-56.0,-65.0,-65.0,-71.0,-71.0,-71.0,-65.0,-88.0,-84.0,-88.0,-89.0,,-89.0,-88.0,-74.0,,,-74.0,,,,-84.0,,,,,,,,,,,,,,,
664,"point(27,2).json",13.5,1.0,2,171.66437,4,1461865897309,-55.0,-56.0,-55.0,-65.0,-65.0,-69.0,-67.0,-65.0,-63.0,-87.0,-86.0,-84.0,-84.0,,-83.0,-86.0,-88.0,,,-77.0,,,,-77.0,,,,,,,,,,,,,,,
665,"point(27,2).json",13.5,1.0,2,171.66437,5,1461865897309,-56.0,-56.0,-56.0,-64.0,-64.0,-67.0,-67.0,-64.0,-64.0,-86.0,-86.0,-85.0,-87.0,,-88.0,-86.0,-76.0,,,-76.0,,,,-75.0,,,,,,,,,,,,,,,
666,"point(27,2).json",13.5,1.0,2,171.66437,6,1461865897309,-55.0,-55.0,-55.0,-64.0,-64.0,-65.0,-66.0,-66.0,-64.0,-86.0,-86.0,-88.0,-87.0,,-86.0,,-79.0,,,-76.0,,,,-77.0,,,,,,,,,,,,,,,
667,"point(27,2).json",13.5,1.0,2,171.66437,7,1461865897309,-55.0,-55.0,-56.0,-64.0,-64.0,-65.0,-65.0,-65.0,-64.0,-86.0,-88.0,-86.0,,,-87.0,-86.0,-75.0,,,-74.0,,,,-79.0,,,,,,,,,,,,,,,
668,"point(27,2).json",13.5,1.0,2,171.66437,8,1461865897309,-55.0,-55.0,-55.0,-65.0,-65.0,-68.0,-66.0,-65.0,-65.0,-86.0,-88.0,-86.0,,,-87.0,-86.0,-77.0,,,-78.0,,,,-78.0,,,,,,,,,,,,,,,
669,"point(27,2).json",13.5,1.0,2,171.66437,9,1461865897309,-56.0,-56.0,-56.0,-63.0,-63.0,-65.0,-69.0,-65.0,-63.0,-83.0,-85.0,-86.0,-91.0,,-87.0,-84.0,-77.0,,,-76.0,,,,-77.0,,,,,,,,,,,,,,,
670,"point(27,2).json",13.5,1.0,2,171.66437,10,1461865897309,-57.0,-57.0,-56.0,-65.0,-65.0,-68.0,-67.0,-68.0,-65.0,-83.0,-86.0,-87.0,-91.0,,-86.0,-84.0,-76.0,,,-81.0,,,,-81.0,,,,,,,,,,,,,,,
671,"point(27,2).json",13.5,1.0,2,171.66437,11,1461865897309,-57.0,-57.0,-57.0,-65.0,-65.0,-67.0,-67.0,-67.0,-65.0,-86.0,-87.0,-87.0,-88.0,,-86.0,,-76.0,,,-79.0,,,,-77.0,,,,,,,,,,,,,,,
672,"point(27,2).json",13.5,1.0,2,171.66437,12,1461865897309,-58.0,-56.0,-57.0,-65.0,-63.0,-67.0,-66.0,-67.0,-64.0,-86.0,-87.0,-86.0,-88.0,,-87.0,,-80.0,,,-80.0,,,,-76.0,,,,,,,,,,,,,,,
673,"point(27,2).json",13.5,1.0,2,171.66437,13,1461865897309,-56.0,-57.0,-56.0,-65.0,-64.0,-66.0,-65.0,-66.0,-65.0,-85.0,-87.0,-87.0,-87.0,,-90.0,,-77.0,,,-75.0,,,,-77.0,,,,,,,,,,,,,,,
674,"point(27,2).json",13.5,1.0,2,171.66437,14,1461865897309,-55.0,-56.0,-55.0,-63.0,-64.0,-65.0,-64.0,-65.0,-64.0,-85.0,-85.0,-87.0,-87.0,,-90.0,-85.0,-76.0,,,-76.0,,,,-78.0,,,,,,,,,,,,,,,
675,"point(27,2).json",13.5,1.0,2,171.66437,15,1461865897309,-56.0,-64.0,-64.0,-64.0,-64.0,-61.0,-64.0,-64.0,-64.0,-85.0,-85.0,-86.0,-85.0,,-86.0,-85.0,-77.0,,,-76.0,,,,-77.0,,,,,,,,,,,,,,,
676,"point(27,2).json",13.5,1.0,2,171.66437,16,1461865897309,-54.0,-55.0,-54.0,-64.0,-64.0,-70.0,-67.0,-67.0,-62.0,-81.0,-83.0,-87.0,-85.0,,-87.0,-85.0,-80.0,,,-77.0,,,,-80.0,,,,,,,,,,,,,,,
677,"point(27,2).json",13.5,1.0,2,171.66437,17,1461865897309,-56.0,-57.0,-57.0,-69.0,-65.0,-66.0,-66.0,-64.0,-69.0,-81.0,-86.0,-88.0,,,-87.0,,-79.0,,,-74.0,,,,-77.0,,,,,,,,,,,,,,,
678,"point(27,2).json",13.5,1.0,2,171.66437,18,1461865897309,-56.0,-56.0,-57.0,-66.0,-65.0,-64.0,-64.0,-63.0,-66.0,,-87.0,-87.0,,,-88.0,,-80.0,,,-80.0,,,,-80.0,,,,,,,,,,,,,,,
