,filename,x,y,floor,sample_id,timestamp,00:15:f9:6c:7d:71,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:4e:70,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,00:11:21:6c:50:e0,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:11:21:66:75:82,00:11:21:66:75:81,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:da:9e:31:91,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,b0:5b:67:c2:a0:16,30:8d:99:64:aa:8d,error
452,"point(12,1).json",6.0,0.5,2,0,1461865346250,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-86.0,-100.0,-46.0,-46.0,-100.0,-69.0,-69.0,-47.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
453,"point(12,1).json",6.0,0.5,2,1,1461865346250,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-87.0,-100.0,-100.0,-86.0,-84.0,-49.0,-49.0,-86.0,-67.0,-67.0,-49.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
454,"point(12,1).json",6.0,0.5,2,2,1461865346250,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-80.0,-100.0,-81.0,-100.0,-83.0,-100.0,-85.0,-37.0,-37.0,-85.0,-66.0,-67.0,-37.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
455,"point(12,1).json",6.0,0.5,2,3,1461865346250,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-81.0,-100.0,-83.0,-83.0,-83.0,-86.0,-84.0,-37.0,-37.0,-85.0,-68.0,-67.0,-37.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
456,"point(67,22).json",33.5,11.0,2,0,1461868405979,-71.0,-45.0,-45.0,-52.0,-45.0,-52.0,-52.0,-69.0,-70.0,-72.0,-72.0,-70.0,-78.0,-78.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
457,"point(67,22).json",33.5,11.0,2,1,1461868405979,-72.0,-44.0,-44.0,-52.0,-45.0,-52.0,-52.0,-72.0,-72.0,-71.0,-71.0,-72.0,-76.0,-82.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
458,"point(67,22).json",33.5,11.0,2,2,1461868405979,-65.0,-46.0,-46.0,-52.0,-45.0,-53.0,-52.0,-69.0,-67.0,-65.0,-65.0,-69.0,-73.0,-71.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
459,"point(67,22).json",33.5,11.0,2,3,1461868405979,-63.0,-46.0,-47.0,-52.0,-47.0,-52.0,-52.0,-67.0,-68.0,-64.0,-63.0,-68.0,-72.0,-73.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
460,"point(67,22).json",33.5,11.0,2,4,1461868405979,-69.0,-45.0,-45.0,-52.0,-45.0,-52.0,-52.0,-66.0,-66.0,-68.0,-69.0,-66.0,-76.0,-73.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
461,"point(67,22).json",33.5,11.0,2,5,1461868405979,-66.0,-47.0,-47.0,-53.0,-46.0,-53.0,-53.0,-72.0,-71.0,-66.0,-65.0,-72.0,-74.0,-71.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-91.0,-100.0,-100.0,0
462,"point(67,22).json",33.5,11.0,2,6,1461868405979,-66.0,-47.0,-48.0,-54.0,-47.0,-51.0,-53.0,-68.0,-68.0,-66.0,-66.0,-68.0,-73.0,-72.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-91.0,-100.0,-100.0,0
463,"point(67,22).json",33.5,11.0,2,7,1461868405979,-65.0,-48.0,-47.0,-54.0,-47.0,-54.0,-53.0,-68.0,-68.0,-66.0,-65.0,-68.0,-73.0,-72.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
464,"point(67,22).json",33.5,11.0,2,8,1461868405979,-67.0,-48.0,-49.0,-52.0,-48.0,-53.0,-53.0,-70.0,-71.0,-68.0,-67.0,-71.0,-78.0,-76.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
465,"point(67,22).json",33.5,11.0,2,9,1461868405979,-68.0,-55.0,-56.0,-58.0,-55.0,-57.0,-57.0,-74.0,-69.0,-68.0,-69.0,-71.0,-79.0,-78.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
466,"point(67,22).json",33.5,11.0,2,10,1461868405979,-68.0,-46.0,-46.0,-53.0,-47.0,-54.0,-54.0,-67.0,-68.0,-67.0,-67.0,-67.0,-76.0,-78.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,0
467,"point(67,22).json",33.5,11.0,2,11,1461868405979,-67.0,-46.0,-46.0,-54.0,-46.0,-54.0,-53.0,-68.0,-71.0,-67.0,-67.0,-72.0,-74.0,-76.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
468,"point(67,22).json",33.5,11.0,2,12,1461868405979,-67.0,-47.0,-47.0,-54.0,-47.0,-52.0,-52.0,-72.0,-72.0,-66.0,-67.0,-72.0,-76.0,-76.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
469,"point(67,22).json",33.5,11.0,2,13,1461868405979,-70.0,-47.0,-47.0,-53.0,-47.0,-54.0,-53.0,-72.0,-72.0,-66.0,-66.0,-71.0,-73.0,-74.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
470,"point(67,22).json",33.5,11.0,2,14,1461868405979,-66.0,-49.0,-49.0,-54.0,-49.0,-53.0,-54.0,-72.0,-68.0,-66.0,-66.0,-72.0,-78.0,-74.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
471,"point(67,22).json",33.5,11.0,2,15,1461868405979,-65.0,-49.0,-49.0,-54.0,-49.0,-53.0,-54.0,-68.0,-68.0,-65.0,-66.0,-68.0,-76.0,-77.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
472,"point(67,22).json",33.5,11.0,2,16,1461868405979,-70.0,-47.0,-46.0,-53.0,-46.0,-53.0,-53.0,-68.0,-72.0,-70.0,-66.0,-72.0,-76.0,-76.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
473,"point(67,22).json",33.5,11.0,2,17,1461868405979,-65.0,-45.0,-46.0,-55.0,-46.0,-54.0,-54.0,-67.0,-67.0,-65.0,-65.0,-68.0,-75.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
474,"point(67,22).json",33.5,11.0,2,18,1461868405979,-68.0,-50.0,-50.0,-54.0,-50.0,-54.0,-54.0,-69.0,-70.0,-69.0,-68.0,-70.0,-75.0,-76.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
475,"point(67,22).json",33.5,11.0,2,19,1461868405979,-65.0,-45.0,-45.0,-54.0,-44.0,-54.0,-54.0,-67.0,-67.0,-66.0,-66.0,-67.0,-78.0,-77.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
476,"altPoint(67,22).json",33.5,11.0,2,0,1461869354781,-71.0,-48.0,-48.0,-63.0,-48.0,-62.0,-62.0,-78.0,-77.0,-72.0,-65.0,-77.0,-76.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
477,"altPoint(67,22).json",33.5,11.0,2,1,1461869354781,-77.0,-51.0,-51.0,-58.0,-51.0,-58.0,-58.0,-82.0,-81.0,-73.0,-73.0,-81.0,-74.0,-75.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,0
478,"altPoint(67,22).json",33.5,11.0,2,2,1461869354781,-68.0,-50.0,-51.0,-56.0,-50.0,-61.0,-60.0,-79.0,-79.0,-68.0,-68.0,-81.0,-78.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,0
479,"altPoint(67,22).json",33.5,11.0,2,3,1461869354781,-69.0,-51.0,-51.0,-58.0,-50.0,-57.0,-58.0,-82.0,-82.0,-69.0,-70.0,-81.0,-80.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
480,"point(75,22).json",37.5,11.0,2,0,1461868727942,-77.0,-74.0,-74.0,-69.0,-74.0,-70.0,-69.0,-86.0,-87.0,-78.0,-78.0,-88.0,-87.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
481,"point(75,22).json",37.5,11.0,2,1,1461868727942,-75.0,-68.0,-69.0,-70.0,-68.0,-70.0,-89.0,-86.0,-87.0,-74.0,-74.0,-88.0,-87.0,-89.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,0
482,"point(75,22).json",37.5,11.0,2,2,1461868727942,-80.0,-63.0,-63.0,-75.0,-64.0,-75.0,-76.0,-87.0,-88.0,-75.0,-80.0,-89.0,-82.0,-81.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,0
483,"point(75,22).json",37.5,11.0,2,3,1461868727942,-74.0,-65.0,-65.0,-71.0,-65.0,-72.0,-69.0,-83.0,-83.0,-75.0,-75.0,-86.0,-84.0,-85.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,0
484,"point(75,22).json",37.5,11.0,2,4,1461868727942,-76.0,-59.0,-59.0,-68.0,-59.0,-68.0,-90.0,-81.0,-79.0,-76.0,-77.0,-80.0,-80.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-100.0,-100.0,-87.0,-100.0,0
485,"point(75,22).json",37.5,11.0,2,5,1461868727942,-75.0,-67.0,-67.0,-76.0,-67.0,-76.0,-77.0,-85.0,-87.0,-76.0,-76.0,-84.0,-81.0,-81.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,0
486,"point(75,22).json",37.5,11.0,2,6,1461868727942,-76.0,-72.0,-72.0,-74.0,-72.0,-74.0,-74.0,-85.0,-86.0,-75.0,-75.0,-85.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
487,"point(75,22).json",37.5,11.0,2,7,1461868727942,-75.0,-69.0,-69.0,-76.0,-69.0,-77.0,-77.0,-87.0,-86.0,-76.0,-77.0,-87.0,-80.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-89.0,-100.0,-100.0,0
488,"point(75,22).json",37.5,11.0,2,8,1461868727942,-76.0,-66.0,-66.0,-67.0,-66.0,-68.0,-68.0,-83.0,-83.0,-74.0,-77.0,-82.0,-81.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-88.0,-100.0,-90.0,-89.0,-100.0,-100.0,0
489,"point(75,22).json",37.5,11.0,2,9,1461868727942,-77.0,-68.0,-67.0,-71.0,-68.0,-71.0,-72.0,-86.0,-85.0,-75.0,-76.0,-88.0,-80.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
490,"point(75,22).json",37.5,11.0,2,10,1461868727942,-77.0,-68.0,-68.0,-71.0,-68.0,-71.0,-71.0,-85.0,-87.0,-77.0,-75.0,-86.0,-80.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
491,"point(75,22).json",37.5,11.0,2,11,1461868727942,-77.0,-69.0,-69.0,-72.0,-68.0,-72.0,-72.0,-90.0,-85.0,-77.0,-77.0,-84.0,-80.0,-80.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
492,"point(75,22).json",37.5,11.0,2,12,1461868727942,-79.0,-68.0,-68.0,-71.0,-68.0,-72.0,-72.0,-87.0,-87.0,-79.0,-88.0,-84.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
493,"point(75,22).json",37.5,11.0,2,13,1461868727942,-78.0,-67.0,-67.0,-71.0,-67.0,-72.0,-71.0,-84.0,-86.0,-78.0,-79.0,-88.0,-80.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
494,"point(75,22).json",37.5,11.0,2,14,1461868727942,-77.0,-67.0,-67.0,-71.0,-68.0,-71.0,-71.0,-85.0,-87.0,-78.0,-78.0,-88.0,-81.0,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,0
495,"point(75,22).json",37.5,11.0,2,15,1461868727942,-77.0,-68.0,-67.0,-71.0,-67.0,-71.0,-71.0,-84.0,-85.0,-77.0,-77.0,-86.0,-81.0,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,0
496,"point(75,22).json",37.5,11.0,2,16,1461868727942,-77.0,-67.0,-68.0,-71.0,-67.0,-71.0,-71.0,-86.0,-87.0,-76.0,-78.0,-86.0,-81.0,-80.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,0
497,"point(75,22).json",37.5,11.0,2,17,1461868727942,-72.0,-62.0,-62.0,-73.0,-63.0,-72.0,-73.0,-82.0,-83.0,-72.0,-73.0,-85.0,-83.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,0
498,"point(75,22).json",37.5,11.0,2,18,1461868727942,-73.0,-59.0,-59.0,-72.0,-59.0,-72.0,-72.0,-85.0,-85.0,-73.0,-72.0,-84.0,-83.0,-87.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-88.0,-100.0,-100.0,-89.0,-100.0,0
499,"point(75,22).json",37.5,11.0,2,19,1461868727942,-74.0,-61.0,-60.0,-71.0,-61.0,-72.0,-72.0,-85.0,-85.0,-73.0,-74.0,-87.0,-86.0,-85.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-88.0,-88.0,-100.0,-100.0,-100.0,-100.0,0
500,"altPoint(75,22).json",37.5,11.0,2,0,1461869140370,-74.0,-58.0,-58.0,-77.0,-58.0,-77.0,-78.0,-79.0,-86.0,-73.0,-73.0,-82.0,-82.0,-79.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
501,"altPoint(75,22).json",37.5,11.0,2,1,1461869140370,-78.0,-69.0,-69.0,-71.0,-67.0,-73.0,-71.0,-79.0,-86.0,-78.0,-79.0,-87.0,-84.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-90.0,-100.0,0
502,"altPoint(75,22).json",37.5,11.0,2,2,1461869140370,-79.0,-68.0,-68.0,-72.0,-67.0,-72.0,-71.0,-83.0,-82.0,-80.0,-80.0,-83.0,-82.0,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,0
503,"altPoint(75,22).json",37.5,11.0,2,3,1461869140370,-77.0,-66.0,-66.0,-71.0,-67.0,-71.0,-71.0,-86.0,-86.0,-77.0,-76.0,-85.0,-78.0,-83.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
504,"point(16,1).json",8.0,0.5,2,0,1461865496414,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-70.0,-100.0,-82.0,-82.0,-81.0,-100.0,-100.0,-55.0,-56.0,-100.0,-70.0,-69.0,-57.0,-69.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
505,"point(16,1).json",8.0,0.5,2,1,1461865496414,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-75.0,-100.0,-84.0,-83.0,-82.0,-100.0,-100.0,-55.0,-55.0,-100.0,-71.0,-71.0,-54.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
506,"point(16,1).json",8.0,0.5,2,2,1461865496414,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-75.0,-100.0,-84.0,-84.0,-84.0,-100.0,-100.0,-57.0,-57.0,-100.0,-67.0,-67.0,-56.0,-67.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
507,"point(16,1).json",8.0,0.5,2,3,1461865496414,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-72.0,-100.0,-84.0,-89.0,-84.0,-89.0,-88.0,-65.0,-66.0,-89.0,-66.0,-66.0,-66.0,-66.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
508,"point(16,1).json",8.0,0.5,2,4,1461865496414,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-75.0,-100.0,-85.0,-85.0,-85.0,-89.0,-89.0,-62.0,-61.0,-89.0,-68.0,-68.0,-61.0,-68.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
509,"point(16,1).json",8.0,0.5,2,5,1461865496414,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-73.0,-100.0,-86.0,-85.0,-86.0,-87.0,-88.0,-62.0,-63.0,-87.0,-66.0,-67.0,-62.0,-66.0,-100.0,-100.0,-89.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
510,"point(16,1).json",8.0,0.5,2,6,1461865496414,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-73.0,-100.0,-87.0,-85.0,-87.0,-87.0,-87.0,-59.0,-59.0,-88.0,-69.0,-69.0,-59.0,-69.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
